"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"286","Tonga","Male","2003","UNESCO_UIS Database_Sep2007","Number","264",""
"286","Tonga","Male","2002","UNESCO_UIS Database_Sep2007","Number","237","5"
"286","Tonga","Male","2001","UNESCO_UIS Database_Sep2007","Number","179","5"
"286","Tonga","Male","2000","UNESCO_UIS Database_Sep2007","Number","208","5"
"286","Tonga","Male","1999","UNESCO_UIS Database_Sep2007","Number","164",""
"246","Trinidad and Tobago","Female","2005","UNESCO_UIS Database_Sep2007","Number","9405","1"
"246","Trinidad and Tobago","Female","2004","UNESCO_UIS Database_Sep2007","Number","9285",""
"246","Trinidad and Tobago","Female","2003","UNESCO_UIS Database_Sep2007","Number","7520",""
"246","Trinidad and Tobago","Female","2002","UNESCO_UIS Database_Sep2007","Number","5809",""
"246","Trinidad and Tobago","Female","2001","UNESCO_UIS Database_Sep2007","Number","5167",""
"246","Trinidad and Tobago","Female","2000","UNESCO_UIS Database_Sep2007","Number","4588",""
"246","Trinidad and Tobago","Female","1999","UNESCO_UIS Database_Sep2007","Number","4347",""
"246","Trinidad and Tobago","Male","2005","UNESCO_UIS Database_Sep2007","Number","7515",""
"246","Trinidad and Tobago","Male","2004","UNESCO_UIS Database_Sep2007","Number","7466",""
"246","Trinidad and Tobago","Male","2003","UNESCO_UIS Database_Sep2007","Number","4796",""
"246","Trinidad and Tobago","Male","2002","UNESCO_UIS Database_Sep2007","Number","4058",""
"246","Trinidad and Tobago","Male","2001","UNESCO_UIS Database_Sep2007","Number","3447",""
"246","Trinidad and Tobago","Male","2000","UNESCO_UIS Database_Sep2007","Number","3149",""
"246","Trinidad and Tobago","Male","1999","UNESCO_UIS Database_Sep2007","Number","3225",""
"74","Tunisia","Female","2005","UNESCO_UIS Database_Sep2007","Number","178312",""
"74","Tunisia","Female","2004","UNESCO_UIS Database_Sep2007","Number","164896",""
"74","Tunisia","Female","2003","UNESCO_UIS Database_Sep2007","Number","144674",""
"74","Tunisia","Female","2002","UNESCO_UIS Database_Sep2007","Number","121809",""
"74","Tunisia","Female","2001","UNESCO_UIS Database_Sep2007","Number","99855","1"
"74","Tunisia","Female","1999","UNESCO_UIS Database_Sep2007","Number","76071","1"
"74","Tunisia","Male","2005","UNESCO_UIS Database_Sep2007","Number","133257",""
"74","Tunisia","Male","2004","UNESCO_UIS Database_Sep2007","Number","126946",""
"74","Tunisia","Male","2003","UNESCO_UIS Database_Sep2007","Number","118740",""
"74","Tunisia","Male","2002","UNESCO_UIS Database_Sep2007","Number","104293",""
"74","Tunisia","Male","2001","UNESCO_UIS Database_Sep2007","Number","107533","5"
"74","Tunisia","Male","1999","UNESCO_UIS Database_Sep2007","Number","81408",""
"136","Turkey","Female","2005","UNESCO_UIS Database_Sep2007","Number","881919",""
"136","Turkey","Female","2004","UNESCO_UIS Database_Sep2007","Number","816602",""
"136","Turkey","Female","2003","UNESCO_UIS Database_Sep2007","Number","810630",""
"136","Turkey","Female","2002","UNESCO_UIS Database_Sep2007","Number","694372",""
"136","Turkey","Female","2001","UNESCO_UIS Database_Sep2007","Number","656005",""
"136","Turkey","Female","2000","UNESCO_UIS Database_Sep2007","Number","629734","1"
"136","Turkey","Female","1999","UNESCO_UIS Database_Sep2007","Number","580596",""
"136","Turkey","Male","2005","UNESCO_UIS Database_Sep2007","Number","1224432",""
"136","Turkey","Male","2004","UNESCO_UIS Database_Sep2007","Number","1156060",""
"136","Turkey","Male","2003","UNESCO_UIS Database_Sep2007","Number","1107853",""
"136","Turkey","Male","2002","UNESCO_UIS Database_Sep2007","Number","983564",""
"136","Turkey","Male","2001","UNESCO_UIS Database_Sep2007","Number","951383",""
"136","Turkey","Male","2000","UNESCO_UIS Database_Sep2007","Number","958633",""
"136","Turkey","Male","1999","UNESCO_UIS Database_Sep2007","Number","884144",""
"245","Turks and Caicos Islands","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"245","Turks and Caicos Islands","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"287","Tuvalu","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"78","Uganda","Female","2004","UNESCO_UIS Database_Sep2007","Number","33914",""
"78","Uganda","Female","2003","UNESCO_UIS Database_Sep2007","Number","25538","1"
"78","Uganda","Female","2002","UNESCO_UIS Database_Sep2007","Number","24659","1"
"78","Uganda","Female","2001","UNESCO_UIS Database_Sep2007","Number","21575",""
"78","Uganda","Female","2000","UNESCO_UIS Database_Sep2007","Number","18877",""
"78","Uganda","Female","1999","UNESCO_UIS Database_Sep2007","Number","14005","1"
"78","Uganda","Male","2004","UNESCO_UIS Database_Sep2007","Number","54446",""
"78","Uganda","Male","2003","UNESCO_UIS Database_Sep2007","Number","48552",""
"78","Uganda","Male","2002","UNESCO_UIS Database_Sep2007","Number","46885",""
"78","Uganda","Male","2001","UNESCO_UIS Database_Sep2007","Number","41011",""
"78","Uganda","Male","2000","UNESCO_UIS Database_Sep2007","Number","36890",""
"78","Uganda","Male","1999","UNESCO_UIS Database_Sep2007","Number","26586","5"
"202","Ukraine","Female","2005","UNESCO_UIS Database_Sep2007","Number","1408242",""
"202","Ukraine","Female","2004","UNESCO_UIS Database_Sep2007","Number","1329142","2"
"202","Ukraine","Female","2003","UNESCO_UIS Database_Sep2007","Number","1235249","2"
"202","Ukraine","Female","2002","UNESCO_UIS Database_Sep2007","Number","1139384","2"
"202","Ukraine","Female","2001","UNESCO_UIS Database_Sep2007","Number","1034902",""
"202","Ukraine","Female","2000","UNESCO_UIS Database_Sep2007","Number","952272",""
"202","Ukraine","Female","1999","UNESCO_UIS Database_Sep2007","Number","915837",""
"202","Ukraine","Male","2005","UNESCO_UIS Database_Sep2007","Number","1196633",""
"202","Ukraine","Male","2004","UNESCO_UIS Database_Sep2007","Number","1135932","3"
"202","Ukraine","Male","2003","UNESCO_UIS Database_Sep2007","Number","1060972","3"
"202","Ukraine","Male","2002","UNESCO_UIS Database_Sep2007","Number","995292","3"
"202","Ukraine","Male","2001","UNESCO_UIS Database_Sep2007","Number","915853",""
"202","Ukraine","Male","2000","UNESCO_UIS Database_Sep2007","Number","859266",""
"202","Ukraine","Male","1999","UNESCO_UIS Database_Sep2007","Number","821162",""
"85","United Arab Emirates","Female","2003","UNESCO_UIS Database_Sep2007","Number","45220","1"
"85","United Arab Emirates","Female","2002","UNESCO_UIS Database_Sep2007","Number","42134","1"
"85","United Arab Emirates","Female","2001","UNESCO_UIS Database_Sep2007","Number","39048","1"
"85","United Arab Emirates","Female","2000","UNESCO_UIS Database_Sep2007","Number","29782","1"
"85","United Arab Emirates","Female","1999","UNESCO_UIS Database_Sep2007","Number","27140","1"
"85","United Arab Emirates","Male","2003","UNESCO_UIS Database_Sep2007","Number","22962",""
"85","United Arab Emirates","Male","2002","UNESCO_UIS Database_Sep2007","Number","21285",""
"85","United Arab Emirates","Male","2001","UNESCO_UIS Database_Sep2007","Number","19608",""
"85","United Arab Emirates","Male","2000","UNESCO_UIS Database_Sep2007","Number","13677",""
"85","United Arab Emirates","Male","1999","UNESCO_UIS Database_Sep2007","Number","13233",""
"168","United Kingdom","Female","2005","UNESCO_UIS Database_Sep2007","Number","1308362",""
"168","United Kingdom","Female","2004","UNESCO_UIS Database_Sep2007","Number","1282015",""
"168","United Kingdom","Female","2003","UNESCO_UIS Database_Sep2007","Number","1278980",""
"168","United Kingdom","Female","2002","UNESCO_UIS Database_Sep2007","Number","1237795",""
"168","United Kingdom","Female","2001","UNESCO_UIS Database_Sep2007","Number","1127606",""
"168","United Kingdom","Female","2000","UNESCO_UIS Database_Sep2007","Number","1091854",""
"168","United Kingdom","Female","1999","UNESCO_UIS Database_Sep2007","Number","1106973",""
"168","United Kingdom","Male","2005","UNESCO_UIS Database_Sep2007","Number","979179",""
"168","United Kingdom","Male","2004","UNESCO_UIS Database_Sep2007","Number","965426",""
"168","United Kingdom","Male","2003","UNESCO_UIS Database_Sep2007","Number","1008853",""
"168","United Kingdom","Male","2002","UNESCO_UIS Database_Sep2007","Number","1002885",""
"168","United Kingdom","Male","2001","UNESCO_UIS Database_Sep2007","Number","939743",""
"168","United Kingdom","Male","2000","UNESCO_UIS Database_Sep2007","Number","932284",""
"168","United Kingdom","Male","1999","UNESCO_UIS Database_Sep2007","Number","973987",""
"258","United States of America","Female","2005","UNESCO_UIS Database_Sep2007","Number","9884782",""
"258","United States of America","Female","2004","UNESCO_UIS Database_Sep2007","Number","9644920",""
"258","United States of America","Female","2003","UNESCO_UIS Database_Sep2007","Number","9409595",""
"258","United States of America","Female","2002","UNESCO_UIS Database_Sep2007","Number","8967172",""
"258","United States of America","Female","2001","UNESCO_UIS Database_Sep2007","Number","7596436",""
"258","United States of America","Female","2000","UNESCO_UIS Database_Sep2007","Number","7362121",""
"258","United States of America","Female","1999","UNESCO_UIS Database_Sep2007","Number","7663037","1"
"258","United States of America","Male","2005","UNESCO_UIS Database_Sep2007","Number","7387262",""
"258","United States of America","Male","2004","UNESCO_UIS Database_Sep2007","Number","7255551",""
"258","United States of America","Male","2003","UNESCO_UIS Database_Sep2007","Number","7202116",""
"258","United States of America","Male","2002","UNESCO_UIS Database_Sep2007","Number","6960815",""
"258","United States of America","Male","2001","UNESCO_UIS Database_Sep2007","Number","5999144",""
"258","United States of America","Male","2000","UNESCO_UIS Database_Sep2007","Number","5840759",""
"258","United States of America","Male","1999","UNESCO_UIS Database_Sep2007","Number","6106325","5"
"247","Uruguay","Female","2004","UNESCO_UIS Database_Sep2007","Number","68422","1"
"247","Uruguay","Female","2003","UNESCO_UIS Database_Sep2007","Number","67181","1"
"247","Uruguay","Female","2002","UNESCO_UIS Database_Sep2007","Number","64375","1"
"247","Uruguay","Female","2001","UNESCO_UIS Database_Sep2007","Number","61720","1"
"247","Uruguay","Female","2000","UNESCO_UIS Database_Sep2007","Number","62473","1"
"247","Uruguay","Female","1999","UNESCO_UIS Database_Sep2007","Number","57495","1"
"247","Uruguay","Male","2004","UNESCO_UIS Database_Sep2007","Number","35009",""
"247","Uruguay","Male","2003","UNESCO_UIS Database_Sep2007","Number","34117",""
"247","Uruguay","Male","2002","UNESCO_UIS Database_Sep2007","Number","34145",""
"247","Uruguay","Male","2001","UNESCO_UIS Database_Sep2007","Number","35137",""
"247","Uruguay","Male","2000","UNESCO_UIS Database_Sep2007","Number","35168",""
"247","Uruguay","Male","1999","UNESCO_UIS Database_Sep2007","Number","33780",""
"137","Uzbekistan","Female","2004","UNESCO_UIS Database_Sep2007","Number","178904","1"
"137","Uzbekistan","Female","2003","UNESCO_UIS Database_Sep2007","Number","173033",""
"137","Uzbekistan","Female","2002","UNESCO_UIS Database_Sep2007","Number","167191","1"
"137","Uzbekistan","Male","2004","UNESCO_UIS Database_Sep2007","Number","228678",""
"137","Uzbekistan","Male","2003","UNESCO_UIS Database_Sep2007","Number","220877",""
"137","Uzbekistan","Male","2002","UNESCO_UIS Database_Sep2007","Number","213432",""
"288","Vanuatu","Female","2004","UNESCO_UIS Database_Sep2007","Number","345","1"
"288","Vanuatu","Female","2003","UNESCO_UIS Database_Sep2007","Number","331",""
"288","Vanuatu","Female","2002","UNESCO_UIS Database_Sep2007","Number","317","1"
"288","Vanuatu","Male","2004","UNESCO_UIS Database_Sep2007","Number","610",""
"288","Vanuatu","Male","2003","UNESCO_UIS Database_Sep2007","Number","583",""
"288","Vanuatu","Male","2002","UNESCO_UIS Database_Sep2007","Number","578","5"
"249","Venezuela","Female","2003","UNESCO_UIS Database_Sep2007","Number","501678","1"
"249","Venezuela","Female","2002","UNESCO_UIS Database_Sep2007","Number","476453","1"
"249","Venezuela","Female","2000","UNESCO_UIS Database_Sep2007","Number","391644",""
"249","Venezuela","Male","2003","UNESCO_UIS Database_Sep2007","Number","481539",""
"249","Venezuela","Male","2002","UNESCO_UIS Database_Sep2007","Number","451382","5"
"249","Venezuela","Male","2000","UNESCO_UIS Database_Sep2007","Number","276465",""
"138","Vietnam","Female","2005","UNESCO_UIS Database_Sep2007","Number","554356",""
"138","Vietnam","Female","2004","UNESCO_UIS Database_Sep2007","Number","543931","1"
"138","Vietnam","Female","2003","UNESCO_UIS Database_Sep2007","Number","356609",""
"138","Vietnam","Female","2002","UNESCO_UIS Database_Sep2007","Number","335859",""
"138","Vietnam","Female","2001","UNESCO_UIS Database_Sep2007","Number","315150",""
"138","Vietnam","Female","2000","UNESCO_UIS Database_Sep2007","Number","304913",""
"138","Vietnam","Female","1999","UNESCO_UIS Database_Sep2007","Number","347629",""
"138","Vietnam","Male","2005","UNESCO_UIS Database_Sep2007","Number","800187",""
"138","Vietnam","Male","2004","UNESCO_UIS Database_Sep2007","Number","784554",""
"138","Vietnam","Male","2003","UNESCO_UIS Database_Sep2007","Number","472850",""
"138","Vietnam","Male","2002","UNESCO_UIS Database_Sep2007","Number","448816",""
"138","Vietnam","Male","2001","UNESCO_UIS Database_Sep2007","Number","434103",""
"138","Vietnam","Male","2000","UNESCO_UIS Database_Sep2007","Number","427274",""
"138","Vietnam","Male","1999","UNESCO_UIS Database_Sep2007","Number","462443",""
"139","Yemen","Female","2005","UNESCO_UIS Database_Sep2007","Number","52426",""
"139","Yemen","Female","2004","UNESCO_UIS Database_Sep2007","Number","50367",""
"139","Yemen","Female","2000","UNESCO_UIS Database_Sep2007","Number","35958","1"
"139","Yemen","Female","1999","UNESCO_UIS Database_Sep2007","Number","34068",""
"139","Yemen","Male","2005","UNESCO_UIS Database_Sep2007","Number","148617",""
"139","Yemen","Male","2004","UNESCO_UIS Database_Sep2007","Number","141704",""
"139","Yemen","Male","2000","UNESCO_UIS Database_Sep2007","Number","137172",""
"139","Yemen","Male","1999","UNESCO_UIS Database_Sep2007","Number","130098",""
"80","Zambia","Female","2000","UNESCO_UIS Database_Sep2007","Number","7767","1"
"80","Zambia","Female","1999","UNESCO_UIS Database_Sep2007","Number","7325","1"
"80","Zambia","Male","2000","UNESCO_UIS Database_Sep2007","Number","16786",""
"80","Zambia","Male","1999","UNESCO_UIS Database_Sep2007","Number","15830",""
"81","Zimbabwe","Female","2003","UNESCO_UIS Database_Sep2007","Number","21631","1"
"81","Zimbabwe","Female","2002","UNESCO_UIS Database_Sep2007","Number","24569","1"
"81","Zimbabwe","Female","2001","UNESCO_UIS Database_Sep2007","Number","21859","1"
"81","Zimbabwe","Female","2000","UNESCO_UIS Database_Sep2007","Number","18296","1"
"81","Zimbabwe","Male","2003","UNESCO_UIS Database_Sep2007","Number","34058",""
"81","Zimbabwe","Male","2002","UNESCO_UIS Database_Sep2007","Number","35652",""
"81","Zimbabwe","Male","2001","UNESCO_UIS Database_Sep2007","Number","37723",""
"81","Zimbabwe","Male","2000","UNESCO_UIS Database_Sep2007","Number","30598",""

"fnSeqID","Footnote"
"1","UIS estimation."
"2","National Estimation."
"3","Figure based on: National estimation."
"4","Category not applicable."
"5","Figure based on: UIS estimation."
